year,round_num,round_label,date,home,home_score,away,away_score,venue,url,home_win,score_diff,total_points,round_order,is_finals,margin,margin_category
2023,5,Round 5,2023-04-02,Sharks,30,Warriors,32,PointsBet Stadium,https://www.nrl.com/draw/nrl-premiership/2023/round-5/sharks-v-warriors/,0,-2,62,5,0,2,Close (1-6)
2023,5,Round 5,2023-04-02,Bulldogs,15,Cowboys,14,Accor Stadium,https://www.nrl.com/draw/nrl-premiership/2023/round-5/bulldogs-v-cowboys/,1,1,29,5,0,1,Close (1-6)
2023,6,Round 6,2023-04-06,Storm,28,Roosters,8,AAMI Park,https://www.nrl.com/draw/nrl-premiership/2023/round-6/storm-v-roosters/,1,20,36,6,0,20,Comfortable (13-24)
2023,6,Round 6,2023-04-07,Bulldogs,16,Rabbitohs,50,Accor Stadium,https://www.nrl.com/draw/nrl-premiership/2023/round-6/bulldogs-v-rabbitohs/,0,-34,66,6,0,34,Blowout (25+)
2023,6,Round 6,2023-04-07,Cowboys,22,Dolphins,32,Queensland Country Bank Stadium,https://www.nrl.com/draw/nrl-premiership/2023/round-6/cowboys-v-dolphins/,0,-10,54,6,0,10,Competitive (7-12)
2023,6,Round 6,2023-04-08,Panthers,44,Sea Eagles,12,BlueBet Stadium,https://www.nrl.com/draw/nrl-premiership/2023/round-6/panthers-v-sea-eagles/,1,32,56,6,0,32,Blowout (25+)
2023,6,Round 6,2023-04-08,Broncos,14,Raiders,20,Suncorp Stadium,https://www.nrl.com/draw/nrl-premiership/2023/round-6/broncos-v-raiders/,0,-6,34,6,0,6,Close (1-6)
2023,6,Round 6,2023-04-09,Titans,20,Dragons,18,Cbus Super Stadium,https://www.nrl.com/draw/nrl-premiership/2023/round-6/titans-v-dragons/,1,2,38,6,0,2,Close (1-6)
2023,6,Round 6,2023-04-09,Knights,34,Warriors,24,McDonald Jones Stadium,https://www.nrl.com/draw/nrl-premiership/2023/round-6/knights-v-warriors/,1,10,58,6,0,10,Competitive (7-12)
2023,6,Round 6,2023-04-10,Wests Tigers,22,Eels,28,Accor Stadium,https://www.nrl.com/draw/nrl-premiership/2023/round-6/wests-tigers-v-eels/,0,-6,50,6,0,6,Close (1-6)
2023,7,Round 7,2023-04-13,Dolphins,14,Rabbitohs,36,Suncorp Stadium,https://www.nrl.com/draw/nrl-premiership/2023/round-7/dolphins-v-rabbitohs/,0,-22,50,7,0,22,Comfortable (13-24)
2023,7,Round 7,2023-04-14,Sharks,22,Roosters,12,PointsBet Stadium,https://www.nrl.com/draw/nrl-premiership/2023/round-7/sharks-v-roosters/,1,10,34,7,0,10,Competitive (7-12)
2023,7,Round 7,2023-04-14,Sea Eagles,18,Storm,8,4 Pines Park,https://www.nrl.com/draw/nrl-premiership/2023/round-7/sea-eagles-v-storm/,1,10,26,7,0,10,Competitive (7-12)
2023,7,Round 7,2023-04-15,Warriors,22,Cowboys,14,Go Media Stadium,https://www.nrl.com/draw/nrl-premiership/2023/round-7/warriors-v-cowboys/,1,8,36,7,0,8,Competitive (7-12)
2023,7,Round 7,2023-04-15,Knights,15,Panthers,16,McDonald Jones Stadium,https://www.nrl.com/draw/nrl-premiership/2023/round-7/knights-v-panthers/,0,-1,31,7,0,1,Close (1-6)
2023,7,Round 7,2023-04-15,Titans,26,Broncos,43,Cbus Super Stadium,https://www.nrl.com/draw/nrl-premiership/2023/round-7/titans-v-broncos/,0,-17,69,7,0,17,Comfortable (13-24)
2023,7,Round 7,2023-04-16,Raiders,20,Dragons,14,GIO Stadium,https://www.nrl.com/draw/nrl-premiership/2023/round-7/raiders-v-dragons/,1,6,34,7,0,6,Close (1-6)
2023,7,Round 7,2023-04-16,Eels,30,Bulldogs,4,CommBank Stadium,https://www.nrl.com/draw/nrl-premiership/2023/round-7/eels-v-bulldogs/,1,26,34,7,0,26,Blowout (25+)
2023,8,Round 8,2023-04-20,Rabbitohs,20,Panthers,18,Accor Stadium,https://www.nrl.com/draw/nrl-premiership/2023/round-8/rabbitohs-v-panthers/,1,2,38,8,0,2,Close (1-6)
2023,8,Round 8,2023-04-21,Eels,16,Broncos,26,TIO Stadium,https://www.nrl.com/draw/nrl-premiership/2023/round-8/eels-v-broncos/,0,-10,42,8,0,10,Competitive (7-12)
2023,8,Round 8,2023-04-22,Bulldogs,20,Sharks,33,Accor Stadium,https://www.nrl.com/draw/nrl-premiership/2023/round-8/bulldogs-v-sharks/,0,-13,53,8,0,13,Comfortable (13-24)
2023,8,Round 8,2023-04-22,Cowboys,18,Knights,16,Queensland Country Bank Stadium,https://www.nrl.com/draw/nrl-premiership/2023/round-8/cowboys-v-knights/,1,2,34,8,0,2,Close (1-6)
2023,8,Round 8,2023-04-23,Dolphins,28,Titans,26,Suncorp Stadium,https://www.nrl.com/draw/nrl-premiership/2023/round-8/dolphins-v-titans/,1,2,54,8,0,2,Close (1-6)
2023,8,Round 8,2023-04-23,Wests Tigers,16,Sea Eagles,22,Campbelltown Sports Stadium,https://www.nrl.com/draw/nrl-premiership/2023/round-8/wests-tigers-v-sea-eagles/,0,-6,38,8,0,6,Close (1-6)
2023,8,Round 8,2023-04-25,Roosters,27,Dragons,26,Allianz Stadium,https://www.nrl.com/draw/nrl-premiership/2023/round-8/roosters-v-dragons/,1,1,53,8,0,1,Close (1-6)
2023,8,Round 8,2023-04-25,Storm,30,Warriors,22,AAMI Park,https://www.nrl.com/draw/nrl-premiership/2023/round-8/storm-v-warriors/,1,8,52,8,0,8,Competitive (7-12)
2023,9,Round 9,2023-04-27,Sharks,44,Cowboys,6,PointsBet Stadium,https://www.nrl.com/draw/nrl-premiership/2023/round-9/sharks-v-cowboys/,1,38,50,9,0,38,Blowout (25+)
2023,9,Round 9,2023-04-28,Eels,43,Knights,12,CommBank Stadium,https://www.nrl.com/draw/nrl-premiership/2023/round-9/eels-v-knights/,1,31,55,9,0,31,Blowout (25+)
2023,9,Round 9,2023-04-28,Broncos,6,Rabbitohs,32,Suncorp Stadium,https://www.nrl.com/draw/nrl-premiership/2023/round-9/broncos-v-rabbitohs/,0,-26,38,9,0,26,Blowout (25+)
2023,9,Round 9,2023-04-29,Raiders,31,Dolphins,30,McDonalds Park,https://www.nrl.com/draw/nrl-premiership/2023/round-9/raiders-v-dolphins/,1,1,61,9,0,1,Close (1-6)
2023,9,Round 9,2023-04-29,Sea Eagles,10,Titans,26,4 Pines Park,https://www.nrl.com/draw/nrl-premiership/2023/round-9/sea-eagles-v-titans/,0,-16,36,9,0,16,Comfortable (13-24)
2023,9,Round 9,2023-04-29,Panthers,8,Wests Tigers,12,Carrington Park,https://www.nrl.com/draw/nrl-premiership/2023/round-9/panthers-v-wests-tigers/,0,-4,20,9,0,4,Close (1-6)
2023,9,Round 9,2023-04-30,Warriors,0,Roosters,14,Go Media Stadium,https://www.nrl.com/draw/nrl-premiership/2023/round-9/warriors-v-roosters/,0,-14,14,9,0,14,Comfortable (13-24)
2023,9,Round 9,2023-04-30,Dragons,16,Bulldogs,18,WIN Stadium,https://www.nrl.com/draw/nrl-premiership/2023/round-9/dragons-v-bulldogs/,0,-2,34,9,0,2,Close (1-6)
2023,10,Round 10,2023-05-05,Bulldogs,30,Raiders,34,Suncorp Stadium,https://www.nrl.com/draw/nrl-premiership/2023/round-10/bulldogs-v-raiders/,0,-4,64,10,0,4,Close (1-6)
2023,10,Round 10,2023-05-05,Sea Eagles,6,Broncos,32,Suncorp Stadium,https://www.nrl.com/draw/nrl-premiership/2023/round-10/sea-eagles-v-broncos/,0,-26,38,10,0,26,Blowout (25+)
2023,10,Round 10,2023-05-06,Warriors,6,Panthers,18,Suncorp Stadium,https://www.nrl.com/draw/nrl-premiership/2023/round-10/warriors-v-panthers/,0,-12,24,10,0,12,Competitive (7-12)
2023,10,Round 10,2023-05-06,Sharks,16,Dolphins,36,Suncorp Stadium,https://www.nrl.com/draw/nrl-premiership/2023/round-10/sharks-v-dolphins/,0,-20,52,10,0,20,Comfortable (13-24)
2023,10,Round 10,2023-05-06,Storm,12,Rabbitohs,28,Suncorp Stadium,https://www.nrl.com/draw/nrl-premiership/2023/round-10/storm-v-rabbitohs/,0,-16,40,10,0,16,Comfortable (13-24)
2023,10,Round 10,2023-05-07,Wests Tigers,18,Dragons,16,Suncorp Stadium,https://www.nrl.com/draw/nrl-premiership/2023/round-10/wests-tigers-v-dragons/,1,2,34,10,0,2,Close (1-6)
2023,10,Round 10,2023-05-07,Roosters,6,Cowboys,20,Suncorp Stadium,https://www.nrl.com/draw/nrl-premiership/2023/round-10/roosters-v-cowboys/,0,-14,26,10,0,14,Comfortable (13-24)
2023,10,Round 10,2023-05-07,Titans,26,Eels,24,Suncorp Stadium,https://www.nrl.com/draw/nrl-premiership/2023/round-10/titans-v-eels/,1,2,50,10,0,2,Close (1-6)
2023,11,Round 11,2023-05-11,Storm,24,Broncos,16,AAMI Park,https://www.nrl.com/draw/nrl-premiership/2023/round-11/storm-v-broncos/,1,8,40,11,0,8,Competitive (7-12)
2023,11,Round 11,2023-05-12,Bulldogs,12,Warriors,24,Accor Stadium,https://www.nrl.com/draw/nrl-premiership/2023/round-11/bulldogs-v-warriors/,0,-12,36,11,0,12,Competitive (7-12)
2023,11,Round 11,2023-05-12,Panthers,48,Roosters,4,BlueBet Stadium,https://www.nrl.com/draw/nrl-premiership/2023/round-11/panthers-v-roosters/,1,44,52,11,0,44,Blowout (25+)
2023,11,Round 11,2023-05-13,Rabbitohs,20,Wests Tigers,0,Accor Stadium,https://www.nrl.com/draw/nrl-premiership/2023/round-11/rabbitohs-v-wests-tigers/,1,20,20,11,0,20,Comfortable (13-24)
2023,11,Round 11,2023-05-13,Cowboys,42,Dragons,22,Queensland Country Bank Stadium,https://www.nrl.com/draw/nrl-premiership/2023/round-11/cowboys-v-dragons/,1,20,64,11,0,20,Comfortable (13-24)
2023,11,Round 11,2023-05-13,Raiders,26,Eels,18,GIO Stadium,https://www.nrl.com/draw/nrl-premiership/2023/round-11/raiders-v-eels/,1,8,44,11,0,8,Competitive (7-12)
2023,11,Round 11,2023-05-14,Knights,46,Titans,26,McDonald Jones Stadium,https://www.nrl.com/draw/nrl-premiership/2023/round-11/knights-v-titans/,1,20,72,11,0,20,Comfortable (13-24)
2023,11,Round 11,2023-05-14,Sea Eagles,14,Sharks,20,4 Pines Park,https://www.nrl.com/draw/nrl-premiership/2023/round-11/sea-eagles-v-sharks/,0,-6,34,11,0,6,Close (1-6)
2023,12,Round 12,2023-05-18,Broncos,4,Panthers,15,Suncorp Stadium,https://www.nrl.com/draw/nrl-premiership/2023/round-12/broncos-v-panthers/,0,-11,19,12,0,11,Competitive (7-12)
2023,12,Round 12,2023-05-19,Dragons,24,Roosters,22,Netstrata Jubilee Stadium,https://www.nrl.com/draw/nrl-premiership/2023/round-12/dragons-v-roosters/,1,2,46,12,0,2,Close (1-6)
2023,12,Round 12,2023-05-19,Rabbitohs,16,Eels,36,Allianz Stadium,https://www.nrl.com/draw/nrl-premiership/2023/round-12/rabbitohs-v-eels/,0,-20,52,12,0,20,Comfortable (13-24)
2023,12,Round 12,2023-05-20,Sharks,26,Knights,6,C.ex Coffs International Stadium,https://www.nrl.com/draw/nrl-premiership/2023/round-12/sharks-v-knights/,1,20,32,12,0,20,Comfortable (13-24)
2023,12,Round 12,2023-05-20,Wests Tigers,66,Cowboys,18,Leichhardt Oval,https://www.nrl.com/draw/nrl-premiership/2023/round-12/wests-tigers-v-cowboys/,1,48,84,12,0,48,Blowout (25+)
2023,12,Round 12,2023-05-20,Dolphins,16,Storm,24,Suncorp Stadium,https://www.nrl.com/draw/nrl-premiership/2023/round-12/dolphins-v-storm/,0,-8,40,12,0,8,Competitive (7-12)
2023,12,Round 12,2023-05-21,Bulldogs,20,Titans,18,Accor Stadium,https://www.nrl.com/draw/nrl-premiership/2023/round-12/bulldogs-v-titans/,1,2,38,12,0,2,Close (1-6)
2023,12,Round 12,2023-05-21,Raiders,14,Sea Eagles,42,GIO Stadium,https://www.nrl.com/draw/nrl-premiership/2023/round-12/raiders-v-sea-eagles/,0,-28,56,12,0,28,Blowout (25+)
2023,13,Round 13,2023-05-25,Dolphins,26,Dragons,12,Kayo Stadium,https://www.nrl.com/draw/nrl-premiership/2023/round-13/dolphins-v-dragons/,1,14,38,13,0,14,Comfortable (13-24)
2023,13,Round 13,2023-05-26,Eels,24,Cowboys,16,CommBank Stadium,https://www.nrl.com/draw/nrl-premiership/2023/round-13/eels-v-cowboys/,1,8,40,13,0,8,Competitive (7-12)
2023,13,Round 13,2023-05-27,Warriors,22,Broncos,26,McLean Park,https://www.nrl.com/draw/nrl-premiership/2023/round-13/warriors-v-broncos/,0,-4,48,13,0,4,Close (1-6)
2023,13,Round 13,2023-05-27,Rabbitohs,26,Raiders,33,Accor Stadium,https://www.nrl.com/draw/nrl-premiership/2023/round-13/rabbitohs-v-raiders/,0,-7,59,13,0,7,Competitive (7-12)
2023,13,Round 13,2023-05-28,Knights,28,Sea Eagles,18,McDonald Jones Stadium,https://www.nrl.com/draw/nrl-premiership/2023/round-13/knights-v-sea-eagles/,1,10,46,13,0,10,Competitive (7-12)
2023,14,Round 14,2023-06-02,Wests Tigers,19,Raiders,20,Campbelltown Sports Stadium,https://www.nrl.com/draw/nrl-premiership/2023/round-14/wests-tigers-v-raiders/,0,-1,39,14,0,1,Close (1-6)
2023,14,Round 14,2023-06-03,Warriors,30,Dolphins,8,Go Media Stadium,https://www.nrl.com/draw/nrl-premiership/2023/round-14/warriors-v-dolphins/,1,22,38,14,0,22,Comfortable (13-24)
2023,14,Round 14,2023-06-03,Titans,28,Rabbitohs,46,Cbus Super Stadium,https://www.nrl.com/draw/nrl-premiership/2023/round-14/titans-v-rabbitohs/,0,-18,74,14,0,18,Comfortable (13-24)
2023,14,Round 14,2023-06-03,Sharks,12,Broncos,20,PointsBet Stadium,https://www.nrl.com/draw/nrl-premiership/2023/round-14/sharks-v-broncos/,0,-8,32,14,0,8,Competitive (7-12)
2023,14,Round 14,2023-06-04,Roosters,25,Bulldogs,24,Industree Group Stadium,https://www.nrl.com/draw/nrl-premiership/2023/round-14/roosters-v-bulldogs/,1,1,49,14,0,1,Close (1-6)
2023,14,Round 14,2023-06-04,Cowboys,45,Storm,20,Queensland Country Bank Stadium,https://www.nrl.com/draw/nrl-premiership/2023/round-14/cowboys-v-storm/,1,25,65,14,0,25,Blowout (25+)
2023,14,Round 14,2023-06-04,Panthers,26,Dragons,18,BlueBet Stadium,https://www.nrl.com/draw/nrl-premiership/2023/round-14/panthers-v-dragons/,1,8,44,14,0,8,Competitive (7-12)
2023,15,Round 15,2023-06-08,Titans,28,Wests Tigers,12,Cbus Super Stadium,https://www.nrl.com/draw/nrl-premiership/2023/round-15/titans-v-wests-tigers/,1,16,40,15,0,16,Comfortable (13-24)
2023,15,Round 15,2023-06-09,Raiders,14,Warriors,36,GIO Stadium,https://www.nrl.com/draw/nrl-premiership/2023/round-15/raiders-v-warriors/,0,-22,50,15,0,22,Comfortable (13-24)
2023,15,Round 15,2023-06-09,Sea Eagles,58,Dolphins,18,4 Pines Park,https://www.nrl.com/draw/nrl-premiership/2023/round-15/sea-eagles-v-dolphins/,1,40,76,15,0,40,Blowout (25+)
2023,15,Round 15,2023-06-10,Dragons,36,Rabbitohs,30,Netstrata Jubilee Stadium,https://www.nrl.com/draw/nrl-premiership/2023/round-15/dragons-v-rabbitohs/,1,6,66,15,0,6,Close (1-6)
2023,15,Round 15,2023-06-10,Broncos,24,Knights,20,Suncorp Stadium,https://www.nrl.com/draw/nrl-premiership/2023/round-15/broncos-v-knights/,1,4,44,15,0,4,Close (1-6)
2023,15,Round 15,2023-06-10,Roosters,6,Panthers,30,Allianz Stadium,https://www.nrl.com/draw/nrl-premiership/2023/round-15/roosters-v-panthers/,0,-24,36,15,0,24,Comfortable (13-24)
2023,15,Round 15,2023-06-11,Storm,54,Sharks,10,AAMI Park,https://www.nrl.com/draw/nrl-premiership/2023/round-15/storm-v-sharks/,1,44,64,15,0,44,Blowout (25+)
2023,15,Round 15,2023-06-12,Bulldogs,12,Eels,34,Accor Stadium,https://www.nrl.com/draw/nrl-premiership/2023/round-15/bulldogs-v-eels/,0,-22,46,15,0,22,Comfortable (13-24)
2023,16,Round 16,2023-06-16,Cowboys,27,Panthers,23,Queensland Country Bank Stadium,https://www.nrl.com/draw/nrl-premiership/2023/round-16/cowboys-v-panthers/,1,4,50,16,0,4,Close (1-6)
2023,16,Round 16,2023-06-17,Knights,16,Roosters,18,McDonald Jones Stadium,https://www.nrl.com/draw/nrl-premiership/2023/round-16/knights-v-roosters/,0,-2,34,16,0,2,Close (1-6)
2023,16,Round 16,2023-06-17,Eels,34,Sea Eagles,4,CommBank Stadium,https://www.nrl.com/draw/nrl-premiership/2023/round-16/eels-v-sea-eagles/,1,30,38,16,0,30,Blowout (25+)
2023,16,Round 16,2023-06-17,Wests Tigers,6,Storm,28,Campbelltown Sports Stadium,https://www.nrl.com/draw/nrl-premiership/2023/round-16/wests-tigers-v-storm/,0,-22,34,16,0,22,Comfortable (13-24)
2023,16,Round 16,2023-06-18,Sharks,48,Bulldogs,10,PointsBet Stadium,https://www.nrl.com/draw/nrl-premiership/2023/round-16/sharks-v-bulldogs/,1,38,58,16,0,38,Blowout (25+)
2023,17,Round 17,2023-06-23,Dragons,18,Warriors,48,WIN Stadium,https://www.nrl.com/draw/nrl-premiership/2023/round-17/dragons-v-warriors/,0,-30,66,17,0,30,Blowout (25+)
2023,17,Round 17,2023-06-24,Dolphins,20,Eels,48,Sunshine Coast Stadium,https://www.nrl.com/draw/nrl-premiership/2023/round-17/dolphins-v-eels/,0,-28,68,17,0,28,Blowout (25+)
2023,17,Round 17,2023-06-24,Panthers,20,Knights,12,BlueBet Stadium,https://www.nrl.com/draw/nrl-premiership/2023/round-17/panthers-v-knights/,1,8,32,17,0,8,Competitive (7-12)
2023,17,Round 17,2023-06-24,Storm,24,Sea Eagles,6,AAMI Park,https://www.nrl.com/draw/nrl-premiership/2023/round-17/storm-v-sea-eagles/,1,18,30,17,0,18,Comfortable (13-24)
2023,17,Round 17,2023-06-25,Broncos,12,Titans,18,Suncorp Stadium,https://www.nrl.com/draw/nrl-premiership/2023/round-17/broncos-v-titans/,0,-6,30,17,0,6,Close (1-6)
2023,17,Round 17,2023-06-25,Rabbitohs,6,Cowboys,31,Accor Stadium,https://www.nrl.com/draw/nrl-premiership/2023/round-17/rabbitohs-v-cowboys/,0,-25,37,17,0,25,Blowout (25+)
2023,17,Round 17,2023-06-25,Roosters,18,Raiders,20,Allianz Stadium,https://www.nrl.com/draw/nrl-premiership/2023/round-17/roosters-v-raiders/,0,-2,38,17,0,2,Close (1-6)
2023,18,Round 18,2023-06-29,Sharks,52,Dragons,16,PointsBet Stadium,https://www.nrl.com/draw/nrl-premiership/2023/round-18/sharks-v-dragons/,1,36,68,18,0,36,Blowout (25+)
2023,18,Round 18,2023-06-30,Warriors,6,Rabbitohs,28,Go Media Stadium,https://www.nrl.com/draw/nrl-premiership/2023/round-18/warriors-v-rabbitohs/,0,-22,34,18,0,22,Comfortable (13-24)
2023,18,Round 18,2023-06-30,Storm,16,Panthers,34,Marvel Stadium,https://www.nrl.com/draw/nrl-premiership/2023/round-18/storm-v-panthers/,0,-18,50,18,0,18,Comfortable (13-24)
2023,18,Round 18,2023-07-01,Raiders,26,Titans,22,GIO Stadium,https://www.nrl.com/draw/nrl-premiership/2023/round-18/raiders-v-titans/,1,4,48,18,0,4,Close (1-6)
2023,18,Round 18,2023-07-01,Cowboys,74,Wests Tigers,0,Queensland Country Bank Stadium,https://www.nrl.com/draw/nrl-premiership/2023/round-18/cowboys-v-wests-tigers/,1,74,74,18,0,74,Blowout (25+)
2023,18,Round 18,2023-07-01,Broncos,24,Dolphins,16,The Gabba,https://www.nrl.com/draw/nrl-premiership/2023/round-18/broncos-v-dolphins/,1,8,40,18,0,8,Competitive (7-12)
2023,18,Round 18,2023-07-02,Bulldogs,0,Knights,66,Accor Stadium,https://www.nrl.com/draw/nrl-premiership/2023/round-18/bulldogs-v-knights/,0,-66,66,18,0,66,Blowout (25+)
2023,18,Round 18,2023-07-02,Sea Eagles,18,Roosters,16,4 Pines Park,https://www.nrl.com/draw/nrl-premiership/2023/round-18/sea-eagles-v-roosters/,1,2,34,18,0,2,Close (1-6)
2023,19,Round 19,2023-07-06,Wests Tigers,12,Sharks,36,CommBank Stadium,https://www.nrl.com/draw/nrl-premiership/2023/round-19/wests-tigers-v-sharks/,0,-24,48,19,0,24,Comfortable (13-24)
2023,19,Round 19,2023-07-07,Dragons,26,Raiders,36,WIN Stadium,https://www.nrl.com/draw/nrl-premiership/2023/round-19/dragons-v-raiders/,0,-10,62,19,0,10,Competitive (7-12)
2023,19,Round 19,2023-07-08,Eels,10,Warriors,46,CommBank Stadium,https://www.nrl.com/draw/nrl-premiership/2023/round-19/eels-v-warriors/,0,-36,56,19,0,36,Blowout (25+)
2023,19,Round 19,2023-07-08,Rabbitohs,32,Bulldogs,36,Accor Stadium,https://www.nrl.com/draw/nrl-premiership/2023/round-19/rabbitohs-v-bulldogs/,0,-4,68,19,0,4,Close (1-6)
2023,19,Round 19,2023-07-09,Titans,21,Dolphins,23,Cbus Super Stadium,https://www.nrl.com/draw/nrl-premiership/2023/round-19/titans-v-dolphins/,0,-2,44,19,0,2,Close (1-6)
2023,20,Round 20,2023-07-14,Knights,34,Wests Tigers,18,McDonald Jones Stadium,https://www.nrl.com/draw/nrl-premiership/2023/round-20/knights-v-wests-tigers/,1,16,52,20,0,16,Comfortable (13-24)
2023,20,Round 20,2023-07-15,Bulldogs,24,Broncos,44,Belmore Sports Ground,https://www.nrl.com/draw/nrl-premiership/2023/round-20/bulldogs-v-broncos/,0,-20,68,20,0,20,Comfortable (13-24)
2023,20,Round 20,2023-07-15,Sea Eagles,8,Cowboys,19,4 Pines Park,https://www.nrl.com/draw/nrl-premiership/2023/round-20/sea-eagles-v-cowboys/,0,-11,27,20,0,11,Competitive (7-12)
2023,20,Round 20,2023-07-15,Roosters,16,Storm,30,Sydney Cricket Ground,https://www.nrl.com/draw/nrl-premiership/2023/round-20/roosters-v-storm/,0,-14,46,20,0,14,Comfortable (13-24)
2023,20,Round 20,2023-07-16,Warriors,44,Sharks,12,Go Media Stadium,https://www.nrl.com/draw/nrl-premiership/2023/round-20/warriors-v-sharks/,1,32,56,20,0,32,Blowout (25+)
2023,20,Round 20,2023-07-16,Dolphins,14,Panthers,24,Kayo Stadium,https://www.nrl.com/draw/nrl-premiership/2023/round-20/dolphins-v-panthers/,0,-10,38,20,0,10,Competitive (7-12)
2023,20,Round 20,2023-07-16,Eels,25,Titans,24,CommBank Stadium,https://www.nrl.com/draw/nrl-premiership/2023/round-20/eels-v-titans/,1,1,49,20,0,1,Close (1-6)
2023,21,Round 21,2023-07-20,Dragons,18,Wests Tigers,14,WIN Stadium,https://www.nrl.com/draw/nrl-premiership/2023/round-21/dragons-v-wests-tigers/,1,4,32,21,0,4,Close (1-6)
2023,21,Round 21,2023-07-21,Warriors,21,Raiders,20,Go Media Stadium,https://www.nrl.com/draw/nrl-premiership/2023/round-21/warriors-v-raiders/,1,1,41,21,0,1,Close (1-6)
2023,21,Round 21,2023-07-21,Rabbitohs,20,Broncos,36,Sunshine Coast Stadium,https://www.nrl.com/draw/nrl-premiership/2023/round-21/rabbitohs-v-broncos/,0,-16,56,21,0,16,Comfortable (13-24)
2023,21,Round 21,2023-07-22,Titans,18,Roosters,36,Cbus Super Stadium,https://www.nrl.com/draw/nrl-premiership/2023/round-21/titans-v-roosters/,0,-18,54,21,0,18,Comfortable (13-24)
2023,21,Round 21,2023-07-22,Knights,26,Storm,18,McDonald Jones Stadium,https://www.nrl.com/draw/nrl-premiership/2023/round-21/knights-v-storm/,1,8,44,21,0,8,Competitive (7-12)
2023,21,Round 21,2023-07-22,Cowboys,24,Eels,16,Queensland Country Bank Stadium,https://www.nrl.com/draw/nrl-premiership/2023/round-21/cowboys-v-eels/,1,8,40,21,0,8,Competitive (7-12)
2023,21,Round 21,2023-07-23,Panthers,44,Bulldogs,18,BlueBet Stadium,https://www.nrl.com/draw/nrl-premiership/2023/round-21/panthers-v-bulldogs/,1,26,62,21,0,26,Blowout (25+)
2023,21,Round 21,2023-07-23,Sharks,26,Sea Eagles,30,PointsBet Stadium,https://www.nrl.com/draw/nrl-premiership/2023/round-21/sharks-v-sea-eagles/,0,-4,56,21,0,4,Close (1-6)
2023,22,Round 22,2023-07-27,Broncos,32,Roosters,10,The Gabba,https://www.nrl.com/draw/nrl-premiership/2023/round-22/broncos-v-roosters/,1,22,42,22,0,22,Comfortable (13-24)
2023,22,Round 22,2023-07-28,Wests Tigers,18,Rabbitohs,32,Scully Park,https://www.nrl.com/draw/nrl-premiership/2023/round-22/wests-tigers-v-rabbitohs/,0,-14,50,22,0,14,Comfortable (13-24)
2023,22,Round 22,2023-07-28,Storm,46,Eels,16,Marvel Stadium,https://www.nrl.com/draw/nrl-premiership/2023/round-22/storm-v-eels/,1,30,62,22,0,30,Blowout (25+)
2023,22,Round 22,2023-07-29,Raiders,6,Knights,28,GIO Stadium,https://www.nrl.com/draw/nrl-premiership/2023/round-22/raiders-v-knights/,0,-22,34,22,0,22,Comfortable (13-24)
2023,22,Round 22,2023-07-29,Dragons,18,Sea Eagles,24,WIN Stadium,https://www.nrl.com/draw/nrl-premiership/2023/round-22/dragons-v-sea-eagles/,0,-6,42,22,0,6,Close (1-6)
2023,22,Round 22,2023-07-29,Panthers,28,Sharks,0,BlueBet Stadium,https://www.nrl.com/draw/nrl-premiership/2023/round-22/panthers-v-sharks/,1,28,28,22,0,28,Blowout (25+)
2023,22,Round 22,2023-07-30,Bulldogs,23,Dolphins,22,Salter Oval,https://www.nrl.com/draw/nrl-premiership/2023/round-22/bulldogs-v-dolphins/,1,1,45,22,0,1,Close (1-6)
2023,22,Round 22,2023-07-30,Titans,22,Cowboys,13,Cbus Super Stadium,https://www.nrl.com/draw/nrl-premiership/2023/round-22/titans-v-cowboys/,1,9,35,22,0,9,Competitive (7-12)
2023,23,Round 23,2023-08-03,Roosters,26,Sea Eagles,16,Sydney Cricket Ground,https://www.nrl.com/draw/nrl-premiership/2023/round-23/roosters-v-sea-eagles/,1,10,42,23,0,10,Competitive (7-12)
2023,23,Round 23,2023-08-04,Titans,18,Warriors,28,Cbus Super Stadium,https://www.nrl.com/draw/nrl-premiership/2023/round-23/titans-v-warriors/,0,-10,46,23,0,10,Competitive (7-12)
2023,23,Round 23,2023-08-04,Panthers,26,Storm,6,BlueBet Stadium,https://www.nrl.com/draw/nrl-premiership/2023/round-23/panthers-v-storm/,1,20,32,23,0,20,Comfortable (13-24)
2023,23,Round 23,2023-08-05,Cowboys,14,Broncos,30,Queensland Country Bank Stadium,https://www.nrl.com/draw/nrl-premiership/2023/round-23/cowboys-v-broncos/,0,-16,44,23,0,16,Comfortable (13-24)
2023,23,Round 23,2023-08-05,Dolphins,28,Knights,30,Optus Stadium,https://www.nrl.com/draw/nrl-premiership/2023/round-23/dolphins-v-knights/,0,-2,58,23,0,2,Close (1-6)
2023,23,Round 23,2023-08-05,Rabbitohs,16,Sharks,26,Optus Stadium,https://www.nrl.com/draw/nrl-premiership/2023/round-23/rabbitohs-v-sharks/,0,-10,42,23,0,10,Competitive (7-12)
2023,23,Round 23,2023-08-06,Eels,26,Dragons,20,CommBank Stadium,https://www.nrl.com/draw/nrl-premiership/2023/round-23/eels-v-dragons/,1,6,46,23,0,6,Close (1-6)
2023,23,Round 23,2023-08-06,Raiders,22,Wests Tigers,18,GIO Stadium,https://www.nrl.com/draw/nrl-premiership/2023/round-23/raiders-v-wests-tigers/,1,4,40,23,0,4,Close (1-6)
