year,round,match,home_team,away_team,ground_condition,weather,main_ref,first_try_scorer,first_try_minute,first_try_team,home_tries,home_run_metres,home_all_runs,home_post_contact_metres,home_kick_metres,home_kick_return_metres,home_line_breaks,home_tackle_breaks,home_missed_tackles,home_tackles_made,home_errors,home_offloads,home_penalties,home_completion_rate,home_effective_tackle,home_play_ball_speed,home_avg_set_distance,home_kicks,home_bombs,home_grubbers,home_intercepts,home_conversion_rate,home_kick_defusal,home_dummy_passes,home_sin_bins,away_tries,away_run_metres,away_all_runs,away_post_contact_metres,away_kick_metres,away_kick_return_metres,away_line_breaks,away_tackle_breaks,away_missed_tackles,away_tackles_made,away_errors,away_offloads,away_penalties,away_completion_rate,away_effective_tackle,away_play_ball_speed,away_avg_set_distance,away_kicks,away_bombs,away_grubbers,away_intercepts,away_conversion_rate,away_kick_defusal,away_dummy_passes,away_sin_bins,diff_tries,diff_run_metres,diff_all_runs,diff_post_contact_metres,diff_kick_metres,diff_kick_return_metres,diff_line_breaks,diff_tackle_breaks,diff_missed_tackles,diff_tackles_made,diff_errors,diff_offloads,diff_penalties,diff_completion_rate,diff_effective_tackle,diff_play_ball_speed,diff_avg_set_distance,diff_kicks,diff_bombs,diff_grubbers,diff_intercepts,diff_conversion_rate,diff_kick_defusal,diff_dummy_passes,diff_sin_bins
2021,4,Roosters v Warriors,Roosters,Warriors,Good,,Ben Cummins,James Tedesco,16',roosters,5.0,1873.0,184.0,782.0,328.0,204.0,5.0,28.0,27.0,323.0,10.0,9.0,3.0,79.0,90.99,3.25,48.03,14.0,5.0,1.0,0.0,0.6666666666666666,25.0,23.0,,1.0,1269.0,145.0,580.0,538.0,113.0,2.0,27.0,29.0,332.0,13.0,3.0,5.0,72.0,88.77,3.61,34.3,16.0,4.0,2.0,1.0,1.0,62.0,21.0,,4.0,604.0,39.0,202.0,-210.0,91.0,3.0,1.0,-2.0,-9.0,-3.0,6.0,-2.0,7.0,2.219999999999999,-0.3599999999999999,13.730000000000004,-2.0,1.0,-1.0,-1.0,-0.33333333333333337,-37.0,2.0,
2021,4,Wests Tigers v Eels,Wests Tigers,Eels,Good,,Ashley Klein,Marata Niukore,12',eels,4.0,1623.0,202.0,524.0,620.0,174.0,3.0,25.0,332.0,2.0,8.0,23.0,3.0,82.0,88.3,3.46,40.58,24.0,0.0,5.0,31.0,0.75,65.0,30.0,,7.0,1618.0,167.0,510.0,610.0,203.0,5.0,31.0,350.0,7.0,11.0,9.0,2.0,75.0,87.28,3.59,39.47,24.0,1.0,6.0,25.0,0.5714285714285714,73.0,13.0,,-3.0,5.0,35.0,14.0,10.0,-29.0,-2.0,-6.0,-18.0,-5.0,-3.0,14.0,1.0,7.0,1.019999999999996,-0.1299999999999999,1.1099999999999994,0.0,-1.0,-1.0,6.0,0.1785714285714286,-8.0,17.0,
2021,5,Rabbitohs v Broncos,Rabbitohs,Broncos,Good,,Ben Cummins,Jamayne Isaako,19',broncos,5.0,1809.0,177.0,579.0,483.0,222.0,8.0,35.0,23.0,308.0,3.0,7.0,2.0,85.0,87.75,3.84,44.14,21.0,6.0,5.0,20.0,0.5,50.0,13.0,,1.0,1224.0,146.0,413.0,631.0,113.0,2.0,23.0,35.0,362.0,6.0,12.0,2.0,71.0,88.73,3.56,38.26,18.0,2.0,2.0,11.0,1.0,62.0,4.0,0.0,4.0,585.0,31.0,166.0,-148.0,109.0,6.0,12.0,-12.0,-54.0,-3.0,-5.0,0.0,14.0,-0.980000000000004,0.2799999999999998,5.880000000000003,3.0,4.0,3.0,9.0,-0.5,-12.0,9.0,
2021,5,Warriors v Sea Eagles,Warriors,Sea Eagles,Good,,Chris Butler,Jason Saab,27',sea-eagles,2.0,1704.0,192.0,566.0,609.0,249.0,2.0,22.0,26.0,355.0,12.0,14.0,1.0,75.0,89.87,3.8,38.73,21.0,4.0,5.0,0.0,1.0,38.0,32.0,6.0,2.0,1436.0,171.0,504.0,872.0,167.0,3.0,26.0,22.0,359.0,15.0,8.0,2.0,73.0,88.86,3.66,34.2,28.0,6.0,5.0,1.0,1.0,85.0,9.0,6.0,0.0,268.0,21.0,62.0,-263.0,82.0,-1.0,-4.0,4.0,-4.0,-3.0,6.0,-1.0,2.0,1.0100000000000051,0.13999999999999968,4.529999999999994,-7.0,-2.0,0.0,-1.0,0.0,-47.0,23.0,0.0
2021,5,Panthers v Raiders,Panthers,Raiders,Good,,Gerard Sutton,Jack Wighton,11',raiders,5.0,1874.0,185.0,491.0,704.0,235.0,6.0,37.0,28.0,329.0,17.0,9.0,2.0,69.0,86.13,3.7,36.04,22.0,3.0,4.0,1.0,1.0,73.0,17.0,,2.0,1394.0,170.0,353.0,568.0,140.0,3.0,28.0,37.0,354.0,13.0,14.0,6.0,68.0,86.55,3.55,34.02,21.0,2.0,5.0,0.0,0.5,75.0,6.0,,3.0,480.0,15.0,138.0,136.0,95.0,3.0,9.0,-9.0,-25.0,4.0,-5.0,-4.0,1.0,-0.4200000000000017,0.15000000000000036,2.019999999999996,1.0,1.0,-1.0,1.0,0.5,-2.0,11.0,
2021,5,Titans v Knights,Titans,Knights,Good,Fine,Ashley Klein,Kevin Proctor,1',titans,7.0,1838.0,189.0,492.0,517.0,229.0,8.0,28.0,23.0,276.0,9.0,10.0,4.0,83.0,89.03,3.65,49.68,21.0,6.0,6.0,1.0,0.625,100.0,20.0,22.0,3.0,1226.0,131.0,395.0,354.0,168.0,6.0,23.0,28.0,322.0,10.0,10.0,4.0,73.0,87.98,3.63,36.08,13.0,3.0,4.0,0.0,0.6666666666666666,46.0,11.0,12.0,4.0,612.0,58.0,97.0,163.0,61.0,2.0,5.0,-5.0,-46.0,-1.0,0.0,0.0,10.0,1.0499999999999972,0.020000000000000018,13.600000000000001,8.0,3.0,2.0,1.0,-0.04166666666666663,54.0,9.0,10.0
2021,5,Bulldogs v Storm,Bulldogs,Storm,Good,,Chris Sutton,Luke Thompson,21',bulldogs,3.0,1378.0,170.0,540.0,665.0,87.0,4.0,28.0,312.0,1.0,6.0,14.0,2.0,88.0,87.39,3.56,39.39,19.0,1.0,2.0,27.0,1.0,60.0,9.0,6.0,9.0,1881.0,189.0,705.0,458.0,264.0,9.0,27.0,334.0,2.0,9.0,13.0,5.0,80.0,87.43,3.67,47.03,18.0,0.0,6.0,28.0,0.8888888888888888,80.0,37.0,30.0,-6.0,-503.0,-19.0,-165.0,207.0,-177.0,-5.0,1.0,-22.0,-1.0,-3.0,1.0,-3.0,8.0,-0.04000000000000625,-0.10999999999999988,-7.640000000000001,1.0,1.0,-4.0,-1.0,0.11111111111111116,-20.0,-28.0,-24.0
2021,5,Roosters v Sharks,Roosters,Sharks,Good,,Adam Gee,Mawene Hiroti,2',sharks,5.0,1831.0,194.0,558.0,587.0,265.0,7.0,32.0,26.0,363.0,7.0,5.0,5.0,84.0,88.54,3.06,48.2,21.0,5.0,0.0,0.0,0.6,60.0,22.0,4.0,3.0,1515.0,173.0,517.0,685.0,147.0,3.0,26.0,32.0,332.0,8.0,11.0,2.0,79.0,89.01,3.34,44.59,21.0,2.0,2.0,1.0,0.6666666666666666,89.0,20.0,12.0,2.0,316.0,21.0,41.0,-98.0,118.0,4.0,6.0,-6.0,31.0,-1.0,-6.0,3.0,5.0,-0.46999999999999886,-0.2799999999999998,3.6099999999999994,0.0,3.0,-2.0,-1.0,-0.06666666666666665,-29.0,2.0,-8.0
2021,5,Wests Tigers v Cowboys,Wests Tigers,Cowboys,Good,,Matt Cecchin,Daine Laurie,10',wests-tigers,6.0,1632.0,195.0,555.0,400.0,134.0,6.0,31.0,14.0,327.0,11.0,16.0,3.0,73.0,93.16,3.49,35.48,21.0,7.0,7.0,0.0,0.5,32.0,17.0,,6.0,1414.0,151.0,461.0,690.0,125.0,5.0,14.0,31.0,385.0,14.0,6.0,5.0,73.0,86.91,3.52,37.23,26.0,5.0,8.0,1.0,0.8333333333333334,42.0,12.0,,0.0,218.0,44.0,94.0,-290.0,9.0,1.0,17.0,-17.0,-58.0,-3.0,10.0,-2.0,0.0,6.25,-0.029999999999999805,-1.75,-5.0,2.0,-1.0,-1.0,-0.33333333333333337,-10.0,5.0,
2021,5,Eels v Dragons,Eels,Dragons,Good,,Grant Atkins,Isaiah Papali'i,43',eels,2.0,1727.0,180.0,740.0,389.0,205.0,5.0,35.0,21.0,385.0,14.0,12.0,3.0,72.0,91.23,3.82,40.17,16.0,6.0,3.0,1.0,1.0,50.0,24.0,0.0,4.0,1651.0,198.0,690.0,777.0,180.0,4.0,21.0,35.0,359.0,8.0,8.0,4.0,83.0,87.56,3.7,39.32,23.0,1.0,3.0,1.0,1.0,90.0,20.0,1.0,-2.0,76.0,-18.0,50.0,-388.0,25.0,1.0,14.0,-14.0,26.0,6.0,4.0,-1.0,-11.0,3.6700000000000017,0.11999999999999966,0.8500000000000014,-7.0,5.0,0.0,0.0,0.0,-40.0,4.0,-1.0
2021,6,Broncos v Panthers,Broncos,Panthers,Good,Fine,Grant Atkins,Kurt Capewell,10',panthers,2.0,1788.0,192.0,634.0,720.0,272.0,2.0,35.0,41.0,371.0,10.0,9.0,2.0,80.0,86.89,3.52,44.7,24.0,6.0,3.0,1.0,0.5,73.0,7.0,,3.0,1831.0,195.0,592.0,871.0,252.0,6.0,41.0,35.0,387.0,9.0,12.0,1.0,80.0,89.17,3.4,43.6,25.0,8.0,2.0,0.0,0.6666666666666666,56.0,25.0,,-1.0,-43.0,-3.0,42.0,-151.0,20.0,-4.0,-6.0,6.0,-16.0,1.0,-3.0,1.0,0.0,-2.280000000000001,0.1200000000000001,1.1000000000000014,-1.0,-2.0,1.0,1.0,-0.16666666666666663,17.0,-18.0,
2021,6,Knights v Sharks,Knights,Sharks,Good,Fine,Matt Cecchin,Kalyn Ponga,16',knights,5.0,1670.0,184.0,526.0,700.0,124.0,6.0,36.0,418.0,2.0,9.0,9.0,0.0,82.0,89.13,3.26,41.75,24.0,1.0,2.0,31.0,0.6,61.0,13.0,,4.0,1793.0,195.0,524.0,638.0,217.0,5.0,31.0,344.0,6.0,6.0,10.0,4.0,89.0,87.53,3.33,47.2,25.0,0.0,5.0,36.0,0.75,50.0,23.0,,1.0,-123.0,-11.0,2.0,62.0,-93.0,1.0,5.0,74.0,-4.0,3.0,-1.0,-4.0,-7.0,1.5999999999999943,-0.07000000000000028,-5.450000000000003,-1.0,1.0,-3.0,-5.0,-0.15000000000000002,11.0,-10.0,
2021,6,Storm v Roosters,Storm,Roosters,Good,Fine,Adam Gee,Jahrome Hughes,49',storm,3.0,1694.0,198.0,551.0,468.0,178.0,7.0,48.0,28.0,331.0,12.0,17.0,5.0,80.0,89.22,3.55,40.35,22.0,10.0,6.0,0.0,0.6666666666666666,57.0,26.0,0.0,1.0,1255.0,157.0,425.0,479.0,58.0,3.0,26.0,48.0,348.0,15.0,9.0,7.0,75.0,82.66,3.41,34.87,18.0,3.0,1.0,1.0,0.0,81.0,15.0,1.0,2.0,439.0,41.0,126.0,-11.0,120.0,4.0,22.0,-20.0,-17.0,-3.0,8.0,-2.0,5.0,6.560000000000002,0.13999999999999968,5.480000000000004,4.0,7.0,5.0,-1.0,0.6666666666666666,-24.0,11.0,-1.0
2021,6,Sea Eagles v Titans,Sea Eagles,Titans,Good,,Chris Butler,Brad Parker,9',sea-eagles,6.0,1582.0,158.0,478.0,510.0,95.0,7.0,23.0,30.0,269.0,5.0,6.0,5.0,85.0,86.77,3.55,37.67,19.0,6.0,4.0,11.0,0.8333333333333334,89.0,4.0,26.0,0.0,1427.0,164.0,415.0,201.0,109.0,2.0,30.0,23.0,297.0,8.0,8.0,2.0,67.0,89.73,3.5,38.59,14.0,5.0,6.0,11.0,0.0,40.0,24.0,0.0,6.0,155.0,-6.0,63.0,309.0,-14.0,5.0,-7.0,7.0,-28.0,-3.0,-2.0,3.0,18.0,-2.960000000000008,0.04999999999999982,-0.9200000000000017,5.0,1.0,-2.0,0.0,0.8333333333333334,49.0,-20.0,26.0
2021,6,Rabbitohs v Wests Tigers,Rabbitohs,Wests Tigers,Good,Fine,Gerard Sutton,Cameron Murray,24',rabbitohs,3.0,1774.0,185.0,547.0,502.0,240.0,5.0,40.0,26.0,368.0,10.0,6.0,5.0,83.0,90.2,3.77,36.97,16.0,4.0,1.0,0.0,1.0,75.0,3.0,,2.0,1459.0,171.0,590.0,704.0,153.0,3.0,26.0,40.0,361.0,8.0,8.0,9.0,82.0,88.48,3.08,37.42,26.0,5.0,8.0,1.0,1.0,60.0,10.0,0.0,1.0,315.0,14.0,-43.0,-202.0,87.0,2.0,14.0,-14.0,7.0,2.0,-2.0,-4.0,1.0,1.7199999999999989,0.69,-0.45000000000000284,-10.0,-1.0,-7.0,-1.0,0.0,15.0,-7.0,
2021,6,Raiders v Eels,Raiders,Eels,Good,Fine,Ben Cummins,Isaiah Papali'i,2',eels,2.0,1417.0,165.0,500.0,652.0,168.0,4.0,20.0,30.0,381.0,1.0,8.0,2.0,75.0,90.93,3.47,35.43,25.0,5.0,3.0,8.0,0.5,55.0,1.0,10.0,6.0,1761.0,186.0,573.0,691.0,192.0,7.0,30.0,20.0,333.0,3.0,4.0,1.0,80.0,91.23,3.46,37.49,25.0,7.0,6.0,12.0,0.8333333333333334,57.0,12.0,12.0,-4.0,-344.0,-21.0,-73.0,-39.0,-24.0,-3.0,-10.0,10.0,48.0,-2.0,4.0,1.0,-5.0,-0.29999999999999716,0.010000000000000231,-2.0600000000000023,0.0,-2.0,-3.0,-4.0,-0.33333333333333337,-2.0,-11.0,-2.0
2021,6,Dragons v Warriors,Dragons,Warriors,Good,Fine,Chris Sutton,Tohu Harris,12',warriors,3.0,1511.0,186.0,563.0,687.0,194.0,3.0,26.0,41.0,378.0,5.0,8.0,1.0,83.0,87.7,3.49,35.99,22.0,3.0,4.0,12.0,0.3333333333333333,83.0,19.0,8.0,3.0,1625.0,192.0,592.0,662.0,134.0,4.0,41.0,26.0,363.0,3.0,8.0,2.0,97.0,90.98,3.8,40.65,28.0,10.0,6.0,10.0,1.0,60.0,9.0,12.0,0.0,-114.0,-6.0,-29.0,25.0,60.0,-1.0,-15.0,15.0,15.0,2.0,0.0,-1.0,-14.0,-3.280000000000001,-0.3099999999999996,-4.659999999999997,-6.0,-7.0,-2.0,2.0,-0.6666666666666667,23.0,10.0,-4.0
2021,6,Cowboys v Bulldogs,Cowboys,Bulldogs,Good,Fine,Ashley Klein,Renouf Atoni,12',bulldogs,5.0,1997.0,179.0,682.0,435.0,252.0,4.0,26.0,24.0,366.0,15.0,3.0,1.0,72.0,88.19,3.44,41.62,20.0,4.0,3.0,1.0,1.0,50.0,9.0,6.0,3.0,1667.0,184.0,586.0,685.0,111.0,2.0,24.0,26.0,346.0,8.0,16.0,8.0,81.0,91.53,3.16,38.77,24.0,4.0,3.0,1.0,1.0,100.0,13.0,6.0,2.0,330.0,-5.0,96.0,-250.0,141.0,2.0,2.0,-2.0,20.0,7.0,-13.0,-7.0,-9.0,-3.3400000000000034,0.2799999999999998,2.8499999999999943,-4.0,0.0,0.0,0.0,0.0,-50.0,-4.0,0.0
2021,7,Panthers v Knights,Panthers,Knights,Good,,Gerard Sutton,Matt Burton,18',panthers,2.0,2221.0,207.0,750.0,647.0,310.0,4.0,27.0,20.0,383.0,10.0,9.0,2.0,80.0,92.96,3.52,47.27,28.0,13.0,5.0,0.0,0.75,86.0,7.0,6.0,1.0,1578.0,192.0,460.0,896.0,140.0,2.0,20.0,27.0,416.0,9.0,6.0,4.0,80.0,91.23,3.55,37.58,27.0,4.0,3.0,1.0,1.0,57.0,16.0,6.0,1.0,643.0,15.0,290.0,-249.0,170.0,2.0,7.0,-7.0,-33.0,1.0,3.0,-2.0,0.0,1.7299999999999898,-0.029999999999999805,9.690000000000005,1.0,9.0,2.0,-1.0,-0.25,29.0,-9.0,0.0
2021,7,Titans v Rabbitohs,Titans,Rabbitohs,Good,Fine,Chris Sutton,Jaxson Paulo,19',rabbitohs,5.0,1586.0,170.0,399.0,631.0,161.0,9.0,47.0,354.0,1.0,5.0,11.0,4.0,85.0,89.62,3.6,46.65,18.0,0.0,4.0,30.0,1.0,58.0,20.0,24.0,6.0,1782.0,193.0,507.0,641.0,187.0,7.0,30.0,299.0,4.0,5.0,7.0,5.0,89.0,82.83,3.87,46.9,22.0,1.0,6.0,47.0,0.8333333333333334,62.0,16.0,10.0,-1.0,-196.0,-23.0,-108.0,-10.0,-26.0,2.0,17.0,55.0,-3.0,0.0,4.0,-1.0,-4.0,6.790000000000006,-0.27,-0.25,-4.0,-1.0,-2.0,-17.0,0.16666666666666663,-4.0,4.0,14.0
2021,7,Eels v Broncos,Eels,Broncos,Good,,Grant Atkins,Maika Sivo,1',eels,8.0,2036.0,196.0,596.0,532.0,187.0,11.0,49.0,24.0,286.0,11.0,16.0,4.0,77.0,86.14,3.66,46.29,19.0,7.0,5.0,1.0,0.75,71.0,11.0,24.0,1.0,1307.0,149.0,472.0,384.0,113.0,3.0,24.0,49.0,344.0,15.0,12.0,4.0,65.0,82.1,3.4,34.4,14.0,3.0,2.0,0.0,1.0,54.0,19.0,6.0,7.0,729.0,47.0,124.0,148.0,74.0,8.0,25.0,-25.0,-58.0,-4.0,4.0,0.0,12.0,4.040000000000006,0.26000000000000023,11.89,5.0,4.0,3.0,1.0,-0.25,17.0,-8.0,18.0
2021,7,Sharks v Bulldogs,Sharks,Bulldogs,Good,Fine,Chris Butler,Will Hopoate,4',bulldogs,2.0,1817.0,183.0,814.0,375.0,160.0,3.0,36.0,8.0,15.0,2.0,12.0,2.0,65.0,93.27,3.56,44.34,15.0,4.0,319.0,15.0,1.0,67.0,5.0,0.0,3.0,1431.0,147.0,652.0,519.0,146.0,1.0,15.0,20.0,36.0,4.0,3.0,4.0,82.0,85.6,3.2,35.79,20.0,3.0,333.0,6.0,1.0,50.0,7.0,18.0,-1.0,386.0,36.0,162.0,-144.0,14.0,2.0,21.0,-12.0,-21.0,-2.0,9.0,-2.0,-17.0,7.670000000000002,0.3599999999999999,8.550000000000004,-5.0,1.0,-14.0,9.0,0.0,17.0,-2.0,-18.0
2021,7,Cowboys v Raiders,Cowboys,Raiders,Good,Fine,Peter Gough,Jordan Rapana,13',raiders,4.0,1535.0,167.0,685.0,797.0,180.0,3.0,28.0,34.0,359.0,5.0,1.0,2.0,88.0,88.42,3.5,42.66,27.0,4.0,8.0,13.0,1.0,100.0,1.0,12.0,4.0,1655.0,185.0,676.0,428.0,206.0,4.0,34.0,28.0,368.0,2.0,9.0,0.0,69.0,92.7,3.27,39.42,17.0,2.0,2.0,1.0,1.0,38.0,21.0,24.0,0.0,-120.0,-18.0,9.0,369.0,-26.0,-1.0,-6.0,6.0,-9.0,3.0,-8.0,2.0,19.0,-4.280000000000001,0.22999999999999998,3.239999999999995,10.0,2.0,6.0,12.0,0.0,62.0,-20.0,-12.0
2021,7,Wests Tigers v Sea Eagles,Wests Tigers,Sea Eagles,Good,Fine,Adam Gee,Luciano Leilua,11',wests-tigers,1.0,1295.0,173.0,463.0,436.0,79.0,1.0,15.0,334.0,3.0,9.0,11.0,5.0,78.0,87.66,3.55,34.09,16.0,0.0,4.0,36.0,1.0,75.0,20.0,6.0,7.0,1712.0,167.0,478.0,475.0,181.0,6.0,36.0,314.0,2.0,13.0,7.0,4.0,72.0,91.28,4.02,38.91,16.0,1.0,3.0,15.0,0.7142857142857143,62.0,22.0,18.0,-6.0,-417.0,6.0,-15.0,-39.0,-102.0,-5.0,-21.0,20.0,1.0,-4.0,4.0,1.0,6.0,-3.6200000000000045,-0.46999999999999975,-4.819999999999993,0.0,-1.0,1.0,21.0,0.2857142857142857,13.0,-2.0,-12.0
2021,7,Roosters v Dragons,Roosters,Dragons,Good,Fine,Ashley Klein,Tariq Sims,10',dragons,6.0,1840.0,194.0,559.0,542.0,234.0,9.0,33.0,19.0,326.0,3.0,16.0,3.0,78.0,90.3,3.26,44.9,21.0,7.0,3.0,16.0,0.8333333333333334,64.0,29.0,1.0,2.0,1467.0,170.0,458.0,568.0,182.0,3.0,19.0,33.0,342.0,4.0,11.0,2.0,84.0,85.71,3.51,38.62,23.0,3.0,8.0,24.0,0.5,64.0,26.0,1.0,4.0,373.0,24.0,101.0,-26.0,52.0,6.0,14.0,-14.0,-16.0,-1.0,5.0,1.0,-6.0,4.590000000000003,-0.25,6.280000000000001,-2.0,4.0,-5.0,-8.0,0.33333333333333337,0.0,3.0,0.0
2021,7,Storm v Warriors,Storm,Warriors,Good,,Matt Cecchin,George Jennings,3',storm,8.0,1519.0,161.0,517.0,439.0,180.0,10.0,30.0,22.0,303.0,2.0,17.0,3.0,71.0,89.12,3.46,38.97,14.0,2.0,3.0,15.0,0.625,50.0,18.0,26.0,4.0,1325.0,162.0,570.0,434.0,97.0,3.0,22.0,30.0,277.0,4.0,10.0,1.0,84.0,83.18,4.06,34.89,18.0,4.0,3.0,26.0,0.5,50.0,27.0,4.0,4.0,194.0,-1.0,-53.0,5.0,83.0,7.0,8.0,-8.0,26.0,-2.0,7.0,2.0,-13.0,5.939999999999998,-0.5999999999999996,4.079999999999998,-4.0,-2.0,0.0,-11.0,0.125,0.0,-9.0,22.0
2021,8,Raiders v Rabbitohs,Raiders,Rabbitohs,Good,Fine,Ben Cummins,Alex Johnston,17',rabbitohs,4.0,1583.0,164.0,569.0,586.0,209.0,5.0,12.0,0.0,20.0,8.0,10.0,0.0,79.0,92.36,3.28,40.59,18.0,3.0,387.0,12.0,0.5,71.0,14.0,0.0,5.0,1725.0,198.0,593.0,577.0,182.0,5.0,20.0,2.0,12.0,1.0,8.0,3.0,78.0,90.5,3.72,45.41,21.0,2.0,343.0,24.0,1.0,67.0,9.0,1.0,-1.0,-142.0,-34.0,-24.0,9.0,27.0,0.0,-8.0,-2.0,8.0,7.0,2.0,-3.0,1.0,1.8599999999999994,-0.4400000000000004,-4.819999999999993,-3.0,1.0,44.0,-12.0,-0.5,4.0,5.0,-1.0
2021,8,Storm v Sharks,Storm,Sharks,Good,Fine,Gerard Sutton,Josh Addo-Carr,19',storm,8.0,1859.0,179.0,573.0,512.0,177.0,10.0,38.0,34.0,269.0,9.0,9.0,3.0,84.0,84.86,3.42,47.69,19.0,4.0,2.0,1.0,0.375,100.0,33.0,6.0,2.0,1482.0,172.0,406.0,369.0,155.0,5.0,34.0,38.0,299.0,12.0,10.0,4.0,65.0,84.46,3.58,39.0,14.0,2.0,5.0,1.0,1.0,57.0,13.0,8.0,6.0,377.0,7.0,167.0,143.0,22.0,5.0,4.0,-4.0,-30.0,-3.0,-1.0,-1.0,19.0,0.4000000000000057,-0.16000000000000014,8.689999999999998,5.0,2.0,-3.0,0.0,-0.625,43.0,20.0,-2.0
2021,8,Broncos v Titans,Broncos,Titans,Good,Fine,Adam Gee,Herbie Farnworth,17',broncos,6.0,1709.0,162.0,486.0,484.0,198.0,6.0,24.0,29.0,303.0,8.0,12.0,3.0,84.0,87.07,3.52,44.98,15.0,3.0,3.0,1.0,0.8333333333333334,71.0,3.0,0.0,5.0,1656.0,186.0,402.0,516.0,230.0,4.0,29.0,24.0,319.0,5.0,13.0,5.0,93.0,88.37,3.57,51.76,25.0,7.0,11.0,0.0,0.8,73.0,23.0,1.0,1.0,53.0,-24.0,84.0,-32.0,-32.0,2.0,-5.0,5.0,-16.0,3.0,-1.0,-2.0,-9.0,-1.3000000000000114,-0.04999999999999982,-6.780000000000001,-10.0,-4.0,-8.0,1.0,0.033333333333333326,-2.0,-20.0,-1.0
2021,8,Panthers v Sea Eagles,Panthers,Sea Eagles,Good,,Ashley Klein,Tom Trbojevic,25',sea-eagles,5.0,1758.0,180.0,716.0,576.0,205.0,4.0,35.0,28.0,321.0,11.0,14.0,6.0,71.0,86.99,3.36,41.87,20.0,5.0,6.0,0.0,0.8,55.0,34.0,,3.0,1729.0,194.0,663.0,670.0,219.0,2.0,28.0,35.0,286.0,12.0,12.0,3.0,76.0,83.63,3.33,40.23,23.0,4.0,4.0,1.0,0.3333333333333333,35.0,27.0,0.0,2.0,29.0,-14.0,53.0,-94.0,-14.0,2.0,7.0,-7.0,35.0,-1.0,2.0,3.0,-5.0,3.3599999999999994,0.029999999999999805,1.6400000000000006,-3.0,1.0,2.0,-1.0,0.46666666666666673,20.0,7.0,
2021,8,Bulldogs v Eels,Bulldogs,Eels,Good,Fine,Peter Gough,Clinton Gutherson,3',eels,2.0,1404.0,164.0,515.0,584.0,122.0,2.0,20.0,38.0,382.0,10.0,8.0,3.0,78.0,88.22,3.15,33.44,19.0,3.0,3.0,1.0,0.5,62.0,2.0,,6.0,1980.0,199.0,694.0,604.0,263.0,7.0,38.0,20.0,345.0,14.0,9.0,5.0,71.0,90.55,3.58,47.15,20.0,2.0,4.0,2.0,0.6666666666666666,67.0,11.0,,-4.0,-576.0,-35.0,-179.0,-20.0,-141.0,-5.0,-18.0,18.0,37.0,-4.0,-1.0,-2.0,7.0,-2.3299999999999983,-0.43000000000000016,-13.71,-1.0,1.0,-1.0,-1.0,-0.16666666666666663,-5.0,-9.0,
2021,8,Knights v Roosters,Knights,Roosters,Good,,Matt Cecchin,Brayden Musgrove,29',knights,1.0,697.0,180.0,250.0,210.0,54.0,3.0,20.0,28.0,357.0,2.0,11.0,3.0,82.0,88.81,3.4,17.01,24.0,6.0,4.0,17.0,0.0,85.0,3.0,,7.0,834.0,191.0,304.0,309.0,88.0,6.0,28.0,20.0,330.0,4.0,13.0,1.0,82.0,89.92,3.58,20.35,24.0,5.0,2.0,17.0,0.7142857142857143,64.0,24.0,,-6.0,-137.0,-11.0,-54.0,-99.0,-34.0,-3.0,-8.0,8.0,27.0,-2.0,-2.0,2.0,0.0,-1.1099999999999994,-0.18000000000000016,-3.34,0.0,1.0,2.0,0.0,-0.7142857142857143,21.0,-21.0,
2021,8,Warriors v Cowboys,Warriors,Cowboys,Good,Fine,Chris Butler,Reece Robson,32',cowboys,4.0,1623.0,181.0,582.0,495.0,153.0,7.0,30.0,13.0,380.0,1.0,17.0,2.0,76.0,93.37,3.62,42.71,15.0,2.0,2.0,14.0,0.75,58.0,20.0,24.0,4.0,1749.0,183.0,568.0,560.0,150.0,3.0,13.0,30.0,352.0,6.0,7.0,1.0,83.0,86.49,3.85,48.6,23.0,5.0,7.0,25.0,0.5,67.0,1.0,4.0,0.0,-126.0,-2.0,14.0,-65.0,3.0,4.0,17.0,-17.0,28.0,-5.0,10.0,1.0,-7.0,6.88000000000001,-0.22999999999999998,-5.890000000000001,-8.0,-3.0,-5.0,-11.0,0.25,-9.0,19.0,20.0
2021,8,Dragons v Wests Tigers,Dragons,Wests Tigers,Good,Fine,Chris Sutton,Tommy Talau,23',wests-tigers,1.0,1212.0,144.0,421.0,520.0,112.0,1.0,14.0,45.0,381.0,8.0,5.0,1.0,64.0,84.11,3.67,35.66,15.0,5.0,1.0,27.0,0.0,56.0,4.0,8.0,3.0,1620.0,194.0,559.0,494.0,152.0,7.0,45.0,14.0,320.0,4.0,19.0,2.0,82.0,94.4,3.8,39.53,22.0,3.0,5.0,5.0,0.6666666666666666,86.0,18.0,6.0,-2.0,-408.0,-50.0,-138.0,26.0,-40.0,-6.0,-31.0,31.0,61.0,4.0,-14.0,-1.0,-18.0,-10.290000000000006,-0.1299999999999999,-3.8700000000000045,-7.0,2.0,-4.0,22.0,-0.6666666666666666,-30.0,-14.0,2.0
